Portal;Barrio;Tipo;Titulo;Precio;Expensas;Direccion;Metros_Totales;Ambientes;Dormitorios;Baños;URL;Bajo_Precio;Cocheras;Etiqueta_Destacado;Porcentaje_Rebaja
zonaprop;colegiales;Departamento;Departamento de 2 ambientes contrafrente muy luminoso. Living comedor. Balcon frances. Cocina con lavadero incorporado. Dormitorio con placard. Balcon. Baño completo. Hall de distribucion. Ubicación: Entre Cramer y Conesa. A 1 cuadra de Estación Colegiales. Condiciones basicas de alquiler de caba: depósito, mes adelantado, Garantía (preferentemente garantía propietaria de caba o gba Zona Norte o Garantía de fianza), Justificación de ingresos, gastos de certificación de firmas. De lisio consultores inmobiliarios. C. U. C. I. C. B. A 9785. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4. 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos, en el caso de ser personas físicas. Se deja constancia que los m2 indicados son aproximados, al igual que las medidas parciales de los ambientes, y el valor consignado de expensas mensuales está sujeto a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Medidas aproximadas. living comedor. 5 x 3. 2. cocina con lavadero incorporado. 1. 5 x 2. 3. dormitorio con placard. 3. 5 x 3. balcon 2. 8 x 1. baño completo. 2 x 1. 5. hall de distribucion. 1. 5 x 0. 9;700000;107000;TEODORO GARCIA 2800;41;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-de-2-ambientes-en-alquiler-a-m-de-50935598.html?n_src=Listado&n_pills=Permite+mascotas&n_pg=1&n_pos=12;False;;;
zonaprop;colegiales;Departamento;"Departamento de 2 ambientes en muy buena ubicacion-cocina separada con artefactos A gas-living comedor con un pequeño balcon frances-baño completo con bañera-habitacion con placard empotrado-pisos ceramicos en toda la unidadrequisitos para el alquiler: -demostracion de ingresos (que al menos triplique el monto del alquiler) -garantia propietaria (puede ser de caba Y si es de provincia de bs as O del interior tiene que ser de un familiar directo) -no trabajamos con seguiros de caucion&quot;Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. Gaed Inmobiliaria actúa solamente en carácter de comercializadora de los inmuebles ofrecidos. Inmueble no accesible para personas con discapacidad física ley 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la ley 5859. &quot;gaed inmobiliaria. Cucicba matricula 226";600000;70000;Maure al 2500;36;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-en-muy-buena-58074720.html?n_src=Listado&n_pills=Encargado&n_pg=1&n_pos=13;False;;;
zonaprop;colegiales;Departamento;Balcon frances – lavadero separado – muy bajas expensas – 1 cuadra subte – con o sin garantia. * excepcional ubicación: “virrey arredondo” y “Av. Cabildo”: a media cuadra de Av. Cabildo y del metrobus. A 1 cuadra del subte estación “ Jose Hernandez”. Rodeado de Cafes de especialidad y locales comerciales de 1eras marcas. - 2 amb. Super amplio ( mucho mas amplio que otros deptos.) - Se entrega todo recien pintado! - gran ventanal con balcon frances con vista a jardin. - - super luminoso: por sus grandes ventanales c/ vista abierta. - muy amplia cocina c/ lugar para heladera y segunda mesada c/ puerta y cajones p/ guardado y/o mesa desayunador. - Amplio lavadero separado c/ instalación p/ lavarropas y Pileta de lavado. Con Tendedero p/ ropa. - incluye Split aire acondicionado frio / calor – marca bgh. - en living incluye muy amplio mueble de guardado ( tipo Nordico) con Cajones, puertas, estantes ( incorporado a la pared sin ocupar espacio) - edificio apto profesional ( ideal Consultorio / Estudio) - muy bajas expensas $ 140. 000. - ( Incluyen aysa y encargado c/ vivienda). Requisitos: - sin comision!! - ingresos demostrables con recibo de Sueldo en rel. Dependencia ( lamentablemente no monotributo / autónomos) - garantia ( Si no posee se puede conversar según sus recibos de Sueldo) - adelanto. - deposito;600000;140000;Virrey Arredondo 2474;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-balcon-frances-lavadero-separado-muy-bajas-57909308.html?n_src=Listado&n_pills=Lavadero&n_pg=1&n_pos=15;False;;;
zonaprop;colegiales;Departamento;Semipiso de 2 ambientes de 48 m2, segundo piso al contrafrente muy luminoso y tranquilo. Ubicación Amenabar entre Cespedes y Aguilar. Living comedor con cocina integrada dividida con barra desayunadora. Cocina a gas, posee muebles de alacena y bajo mesada completos. Habitación con baño en suite y amplio placard espejado. Balcón con lavadero y conexión para lavarropas. Aire acondicionado frio calor en living y ventilador de techo en habitación. Agua caliente y calefacción por caldera con regulación individual. Se entrega con todas las luminarias. Posee cortinas en living y habitación. Pisos flotantes en living y habitación. Se encuentra en excelente estado y recién pintado. Ingresos comprobables y garantía. Expensas $200. 000. Edificio sin amenities. no se acepta ningun tipo de mascota. No insistir.;800000;200000;Amenábar 1000;48;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquilo-semipiso-2-amb-48-m-sup2--excelente-estado!-no-48853120.html?n_src=Listado&n_pills=Lavadero&n_pg=1&n_pos=16;False;;;
zonaprop;colegiales;PH;Alquiler de Oficina 2 ambientes en Colegiales, Capital Federal. Ph para uso de Oficina, Comercial o Profesional. Pb al Fondo. Habitación con entrepiso para deposito, baño completo, cocina y lavadero. Amplia Terraza Descubierta. Magnifica ubicacion sobre la calle Conesa entre Zabala y Aguilar. A dos cuadras de la Estación Colegiales Ferrocarril Mitre. A tres cuadras de la Av. Federico Lacroze. No paga expensas. - Superficie total 80m2. - Cub: 38m2. - Desc: 42m2. - abl: $15. 000. - Aysa: $10. 000. - Agua caliente por calefon. ¡Agendá tu visita hoy mismo! Nuestro horario de atención es de Lunes a Viernes de 10 a 18 hs. - Corredor Profesional: Menasches, Victor Ariel - Matrícula: 2883 cucicbaxintel(mnp-mnp-1540);700000;;CONESA 1035. Entre Zabala y Aguilar;80;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclphin-alquiler-ph-comercial-oficina-profesional-en-57089874.html?n_src=Listado&n_pills=Terraza&n_pg=1&n_pos=1;False;;;
zonaprop;colegiales;PH;El dpto es muy luminoso, amplio para ser un dos ambientes, la cocina infcluye lavadero, y todos los ambientes tienen ventana con lo cual luz garantizada, lo mejor no tiene expensas, y esta en el Corazon de Colegiales. Entonces, luz, comodo, lavadero, cocina con mesita desayunador, cerca de todo subte B, de Cabildo y Lacroze, y dueño directo. Requisitos. garantia capital O seguro caucion. 1 mes de deposito. 1 mes de adelanto. recibo de sueldo. ajuste del alquiler cada 6 meses. No se aceptan mascotas.;800000;;Ciudad de la Paz 500;43;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclphpa-ph-2-amb-canchero-en-colegiales-luminoso-sin-58337073.html?n_src=Listado&n_pills=Lavadero&n_pg=1&n_pos=2;False;;;
zonaprop;palermo;Departamento;"Excelente dos ambientes en Migueletes y Matienzo. Zona imprenta, Las cañitas. Belgrano. Muy buen Acceso hacia el centro o provincia, a una cuadra de Av Libertador. La unidad cuenta con un recibidor de generosas dimensiones y buen espacio de guardado. Cocina independiente. Amplio living-comedor con salida a un balcón corrido al frente, lo que aporta gran luminosidad y amplitud al ambiente. El dormitorio en suite dispone de placard empotrado de amplias dimensiones, y baño completo. Una excelente opción por su distribución, luz natural y ubicación. orwelseguinos en nuestras redes! &quot;Las medidas, superficies y expensas consignadas en la presente son aproximadas; y al solo efecto orientativo. Los datos definitivos son los que surgirán del titulo de la propiedad y de los comprobantes respaldatorios. &quot;&quot;Para los casos de alquiler de vivienda, el monto maximo de comision que se le puede requerir a los propietarios sera el equivalente al cuatro con quince centesimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas fisicas comisiones inmobiliarias y gastos de gestoria de informes&quot;. La propiedad cuenta con Accesibilidad para personas con movilidad reducidaci: 905 / 4955cmcpsi: 7264";790000;320000;Migueletes al 600;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-alquiler-en-las-canitas-58338329.html?n_src=Listado&n_pills=Luminoso&n_pg=1&n_pos=1;False;;Super destacado;
zonaprop;palermo;Departamento;Excelente Duplex en Palermo Hollywood. Luminoso. pb: Amplio Living Comedor de 8x 35 con balcón tipo frances, vista abierta al frente, cocina integrada con barra desayunadora. Lavadero independiente cubierto. pa: Dormitorio 4, 5x3, baño completo con bañadera con buena ventilación. Servicios individuales: Aire acondicionado tipo split. Calefacción por tiro balanceado. Alquiler amoblado. Ideal para quienes buscan vivir en una zona conectada con acceso a múltiples medios de transporte ( Subte D, Ferrocarril Mitre y buses vía Metrobus). Comercios, bares y espacios verdes. Condiciones: • Ingresos comprobables• Depósito: 2 meses• Garantía: Propietaria en caba - - Seguro de Fianza (Garantia Ya / Finaer) • Contrato: 2 años. • Ajuste trimestral por ipc. • A cargo del inquilino: expensas ordinarias, abl y servicios. La intermediación y conclusión de las operaciones se llevan a cabo por el corredor matriculado: Carpanelli Marina, cpi 8207, Guatemala 5901, Palermo - caba, Juan Pablo Pignataro cmcpsi 6560. Las fotos, descripciones y demás datos, son meramente descriptivos. Las medidas, porcentuales, superficies y designaciones exactas surgen del reglamento de copropiedad y administración, del plano de mensura y división del inmueble. El precio puede estar sujeto a modificaciones. El inmueble no es accesible para personas con discapacidades físicas.;750000;282600;Guatemala al 5800;54;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-palermo-hollywood-58339910.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=2;False;;Super destacado;
zonaprop;palermo;Departamento;Alquiler excelente departamento con chochera. 3 ambientes. piso alto. vista abierta. gran luminosidad. cocina. baño completo. comedor. 1 cochera. expensas departamento Y chochera: $ 350. 000 pesos. cercania con. 200 mts av. R. Scalabrini ortiz. 200 mts. Av. Santa fe. 200 mts. Alto palermo shopping. gran cantidad de medios de transporte. 400 mts estacion scalabrini ortiz subte D. Hernan Barrero Matrícula H. Barrero | Matrícula: cucicba 7224 || Esteban Kolef. Matrícula: cmcpdjlp7414 Teléfonos de contacto Ver datos. Todas las propiedades que figuran en esta publicación se encuentran a cargo del profesional matriculado Hernan Barrero, Matrícula H. Barrero | Matrícula: cucicba 7224 || Esteban Kolef. Matrícula: cmcpdjlp7414 por lo tanto la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él. En cumplimiento de la Ley 10. 973 de la Provincia de Buenos Aires, Ley Nacional 25. 028, Ley Nacional 20. 266, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los asesores o agentes no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del martillero y corredor colegiado, cuyos datos se exhiben en el nombre de la inmobiliaria. Ley 5115: excepto que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para personas con discapacidades físicas. Venta sujeta a la obtención del coti por parte del propietario. Las medidas son aproximadas, las reales surgen del título o plano de mensura. Las reservas se toman exclusivamente en la inmobiliaria con el matriculado H. Barrero | Matrícula: cucicba 7224 || Esteban Kolef. Matrícula: cmcpdjlp7414;800000;;BERUTI 3587;45;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-3-ambientes-palermo-con-cochera-57158547.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=3;False;1;Super destacado;
zonaprop;palermo;Departamento;11 Ver datos fratelli grupo inmobiliario alquilasin mueblesamplio 2 ambientes piso 13ºapto vivienda/profesionalmuy buen edificio, tipo torre. 15 pisos, con seguridad nocturna y encargado permanente. Al frente. Súper luminoso. Vista abierta. Orientación Este. Balcón corrido!! El departamento cuenta con 53mts2 distribuidos en: Living-comedor de 4, 50x3, 00 con balcón francés. Cocina Separada con muebles completos, lavadero incorporado. 1 dormitorio doble (de 3, 50x5, 3) más placar. Originalmente era dos dormitorios que hoy se encuentran unidos, dando posibilidad de poner un escritorio ó dividirlo. 1 baño completo con vanitory y ventilación. Estado: Impecable. Se entrega recién pintado con pisos de madera plastificados. Persianas. La parte eléctrica fue reciclada totalmente. Puerta blindada. Además se deja con las cortinas, que fueron hechas a medida. Muy buenos placares: en el dormitorio y en el living. Servicios: Centrales. Agua caliente central y Calefacción por losa radiante. * expensas incluyen: aysa, calefacción por losa radiante y agua caliente central*Excelente Ubicación: A media cuadra s de Metrobus Av. Cabildo. Todas las líneas de colectivos y a 2 cuadras del subte línea D y el tren (Estación Ministro Carranza). -Condiciones: Plazo 2 años- Mes adelantado- Ajuste trimestral por ipc - Deposito - Garantía Propietaria ó Seguro de Caución de Finaer - Recibo de Sueldo o Ingresos Comprobables - Apto Profesional se abonan Honorarios Profesionalesaviso legal: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.;720000;360000;Santos Dumont al 2400;53;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-2-ambientes-de-50-m-sup2-.-balcon-aterrazado-con-vista-57948385.html?n_src=Listado&n_pills=Permite+mascotas&n_pg=1&n_pos=4;False;;Super destacado;
