Portal;Barrio;Tipo;Titulo;Precio;Expensas;Direccion;Metros_Cubiertos;Ambientes;Dormitorios;Baños;URL;Antiguedad;Descripcion_Breve;Visitas_Count;Visto_Estado
argenprop;villa-urquiza;Departamento;Alquiler Amb c/Balcon Frente Apto Profesional Parque Chas Villa Urquiza;450000;208000;BARZANA 1300, Piso 5;25;;;1;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--18770423;8;"Alquiler de departamento monoambiente. Quinto piso al frente. Ambiente comodo de 5x4 con cocina semi integrada, anafe y horno electrico. Baño completo con ducha de pie. Super luminoso! Apto profesional! Magnifica ubicacion sobre la calle barzana esquina av. De los incas. A tres cuadras de av. Constituyentes y a seis de av. Triunvirato con acceso a principales lineas de colectivo y subte ""b"". Villa urquiza, capital federal expensas: $208.000.- Aysa y abl incluidos.- Agua caliente central.- Aire acondicionado frio calor.- Artefactos de cocina electricos.- Superficie total: 30m2.- Cubiertos: 25m2.- Balcon: 5m2.- ¡Agendá tu visita hoy mismo! Nuestro horario de atención es de lunes a viernes de 10 a 18 hs. Corredor profesional: menasches, victor ariel - matrícula: 2883 cucicba ""para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes"".-";2;Visto
argenprop;villa-urquiza;Departamento;Excelente Departamento de un ambiente a la calle;520000;200000;Pasaje Lituania al 5400;3;;;1;https://www.argenprop.com/departamento-en-alquiler-en-urquiza-r-1-ambiente--18677060;15;Excelente departamento a tres cuadras de la estacion ( mitre ) a tres cuadras del subte b de un ambien al frente con balcon amplio a la calle luminoso moderno con baño comleto cocina con muebles bajo mesada y alacena;1;Visto
argenprop;villa-urquiza;Departamento;ALQUILER MONOAMBIENTE EN VILLA URQUIZA CON COCHERA FIJA;570000;167000;Colodrero al 2700;28;;;1;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--18739295;15;Se alquila monoambiente con cochera fija descubierta en el barrio de villa urquiza. Se trata de un piso 4 al contrafrente. Condiciones y requisitos. Por favor antes de generar visita leer detenidamente y consultar cualquier inquietud. Apto gatito (solo uno). Perritos no. Contrato a 2 (dos) años. Alquiler mensual de $590.000.- Ajuste cada 3 meses por icl (índice de contrato de locación) expensas, luz, gas, abl a cargo del inquilino 1 mes de adelanto depósito de u$s 500 garantía propietaria caba o seguro de caución máximo 2 personas. No niños. Demostración de ingresos de los últimos 6 meses. Características de la propiedad: cocina integrada. Gas natural. Termotanque. 1 baño completo con bañera placard con interiores recién pintado de blanco. Aire acondicionado estufa de tiro balanceado. Balcon con orientacion so. Características del edificio: encargado sin vivienda 1 ascensor . Expensas aprox $ 167.000 (aysa incluido) . 9 pisos (3 dptos por piso). Laundry parrilla en terraza contáctame para más información!;1;Visto
argenprop;villa-urquiza;Departamento;Departamento en alquiler en Villa Urquiza;690000;100000;TAMBORINI 4800;42;2;1;1;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--18804131;;Amplio 2 amb luminoso - puerta de ingreso con rejas. Cocina con bajo mesada y alacena espacio para el lavarropa y heladera patio con rejas que conecta a la cocina baño completo con bañera dormitorio con placard y estufa con salida al balcon con rejas. Requisitos : contrato x 2 años . Incremento trimestral x ipc- recibos de sueldo o demostración de ingresos. Garantía de caba o seguro de caución ¡Llámenos para conocer más en detalle esta propiedad! Tel: +63 email: sr bienes raices;1;Visto
argenprop;villa-urquiza;Departamento;ALQUILER MONOAMBIENTE CON BALCÓN VILLA URQUIZA;500000;100000;CULLEN 5800, Piso 6;32;;;1;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--18895318;10;"Alquiler de departamento monoambiente en villa urquiza, capital federal departamento en villa urquiza excelente ubicación, monoambiente con balcón al frente, cocina a gas, termotanque eléctrico, calefactor panel electrico instalado y baño completo con bañera, balcón . Excelente estado transportes cercanos colectivos: 90, 107, 110, 111, 114, 127, 140, 169 para más información y visitas, no dudes en contactarnos. ¡No pierdas la oportunidad de hacer de este hermoso departamento tu nuevo hogar! Contrato a 24 meses con incremento semestral por ipc requisitos: - 1 mes de deposito. -1 mes de adelanto. -Garantía propietaria de caba o fianza . -Gs. De informes + certificación de firma ante escribano. - Ingresos demostrables en blanco. Advertencia importante: los montos especificados de expensas responden a una declaración del propietario el día que fue visitada la propiedad por nuestro personal, habitualmente el mismo no esta actualizado. Verificar el monto actualizado previo al alquiler/compra de la propiedad. Estas superficies, medidas y expensas son aproximadas y no resultan vinculantes las reales son las que surgen del título de propiedad y recibo de expensas que serán suministrados por el propietario. Aviso legal: ""para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes"". No apto para personas con movilidad reducida. Corredor responsable: pablo fontana cucicba 6059, ccsm 2669.";1;Visto
argenprop;villa-urquiza;Departamento;Monoambiente con Balcón Aterrazado, Patio y Cochera;800000;80000;Pacheco al 2000;60;;;1;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza--18905858;12;Hermoso monoambiente al contrafrente, con balcón aterrazado, patio y cochera. Cocina con barra desayunadora y muebles completos, alacena y bajo mesada. Posee instalación para lavarropas. Placard empotrado. Baño completo.;1;Visto
argenprop;villa-urquiza;Departamento;Dos ambientes en excelente ubicación;750000;260000;Andonaegui 2200, Piso 7;56;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--18962917;10;[Mel-13621] hermoso dos ambientes ubicado en la zona mas buscada de villa urquiza, a tres cuadras de la linea b de subte. El edificio cuenta con un encargado de tiempo completo, dispone de piscina con solárium y parrilla en el ultimo piso. La unidad te recibe con un amplio living comedor con acceso al balcón, un toilette de recepción, cocina a gas semi integrada con ventilación natural, en la misma también encontraremos la caldera dual con manejo individual de agua caliente y calefacción. El dormitorio cuenta con baño completo en suite y amplio espacio de guardado. Requisitos: - contrato a 24 meses. -Ajustes cuatrimestrales por ipc -no se permiten mascotas. -Se solicitan ingresos demostrables que tripliquen el valor del alquiler. -Se solicita un mes de deposito y un mes de adelanto. -Como garantía se pide seguro de caución o garantía propietaria de caba. Servicios: cloacas, gas mel, 50 años concretando sueños nota importante/relevante: las descripciones, fotos, medidas del inmueble, precios, valores de expensas, impuestos y servicios son aproximados y meramente orientativos, y no obligan contractualmente a mel propiedades srl ni resultan vinculantes. Matriculados: julia mel matricula nº 52 maría eva parada matricula nº 251 raúl mel matricula nº 883;1;Visto
argenprop;villa-urquiza;Departamento;Alquiler Monoambiente con Cochera. Villa Urquiza, Parque Chas. Balcón. MuyLuminoso;670000;130000;Behring 2500, Piso 2;37;;;1;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--18977227;3;Excelente y cómodo monoambiente divisible con cochera fija cubierta en parque chas. Antigüedad: 3 años piso 2° contrafrente, muy luminoso. Amplio ambiente con cocina abierta. Balcón con hermosa vista al contrafrente. Baño completo con revestimientos cerámicos calcáreos. Pisos vinilicos simil madera. Cocina abierta con artefacto de cocina a gas con anafe de 4 hornallas y horno a gas. Muebles bajo mesada y alacenas. Conexión para lavarropas en la cocina. Agua caliente por termotanque individual. Placard amplio con doble puerta corrediza de piso a techo. Refrigeración y calefacción por aire acondicionado split frío calor. Excelente ubicación: a dos cuadras de avenida de los incas y triunvirato. Líneas de colectivos: 71, 80, 87, 108, 111, 113, 123, 127, 133, 176 subtes (metro): estación incas (línea b) avenida de los incas y triunvirato. Acepta seguro de caución o garantía propietaria. Demostrar solvencia.;1;Visto
argenprop;villa-urquiza;Departamento;ALQUILER / 2 AMBIENTES DUPLEX / VILLA ORTUZAR;800000;220000;Giribone y Holmberg;50;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--18987302;5;Excelente duplex con terraza propia.. 1 dormitorio con placard y baño completo.. Toillete de recepcion. Cocina integrada. Edificio en esquina. Cercano a nueva zona de moda barrio doho el departamento se entrega con aire acondicionado e interiores de placard parrilla y laundry en el edificio requisitos *1 mes adelantado + 1 mes deposito *garantia caba *apto sistemas de garantias de alquiler *recibos haberes comprobables *se deja constancia que las medidas (tanto totales como parciales), superficies, m2 y proporciones indicadas en el presente son aproximadas y sujetas a verificación, variación y/o ajuste. El precio de la presente operación y/o de las expensas aquí indicadas están sujetos a modificación sin previo aviso. David melamud propiedades matricula cucicba 7794;1;Visto
argenprop;villa-urquiza;Departamento;Depto 2 amb al frente c/balcón;580000;95000;Bauness 2300, Piso 2;38;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--18184906;30;"Depto 2 amb al frente c/balcón, living 4,50 x 3 pisos de parquet y salida a balcón, cocina completa 3,50 x 1,50, hall 1,50 x 1, baño completo 2,20 x 1,50, lavadero 1,50 x 1, dormitorio 3 x 3 c/placard, piso de parquet, balcón 1,50 x 1. Expensas aprox $95.000. Muy buen estado. Excelente ubicación, frente a estación v. Urquiza y frente al subte ""b"". Matrícula nº 9723. Cucicba. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes";0;Visto
argenprop;villa-urquiza;Departamento;Departamento 2 ambientes cntrafrente con balcón;700000;180000;Mendoza al 4900;43;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--18275889;25;Hermoso departamento de 2 ambientes contrafrente con balcón se alquila equipado y con algunos muebles excelente estado y ubicación en cumplimiento a la ley 5115, se informa que el inmueble no es accesible para personas con discapacidades físicas. Ley 5858 - art.5 se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se puede requerir a los propietarios será el equivalente al cuatro quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Cucicba mat. No 27/67;0;Visto
argenprop;villa-urquiza;Departamento;Departamento en alquiler - 1 Dormitorio 1 Baño - Villa Urquiza;800000;130000;Avenida Olazábal y Bauness;35;;1;;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--18309341;0;_ Departamento de un dormitorio en alquiler ubicado sobre avenida olazábal y bauness (villa urquiza, ciudad autónoma de buenos aires). Desarrollado en piso alto por ascensor, con disposición contra frente y orientación noroeste. _ El mismo posee cocina eléctrica equipada con muebles sobre y bajo mesada, toilette, living comedor, un dormitorio con placard empotrado y un baño completo. Luminoso, cuenta con balcón y muy buena ventilación natural. _ Cochera con capacidad para un vehículo. _ La propiedad tiene una superficie total de aproximadamente 37mts2, de los cuales 35mts2 son cubiertos. _ Las expensas al 09/10/2025 son de aproximadamente $130.000. Yacoub | construimos confianza innovación | calidad | sustentabilidad | diseño 70 mil metros cuadrados | 23 torres la información descripta en el presente aviso es meramente orientativa y no forma parte de ningún tipo de documentación contractual. Los datos enunciados fueron proporcionados por los propietarios y pueden arrojar inexactitudes, las superficies definitivas surgirán del título de propiedad del inmueble referido. Se deja constancia de que los valores y/o expensas pueden estar sujetas a verificación o ajuste. Lo que estás buscando lo tenemos | estés donde estés vendemos en todos lados.;0;Visto
